Date,Airbus,Boeing
2010-06-28,17.600000381469727,67.30000305175781
2010-06-29,17.0049991607666,63.040000915527344
2010-06-30,16.8700008392334,62.75
2010-07-01,16.385000228881836,62.2599983215332
2010-07-02,15.800000190734863,61.939998626708984
2010-07-05,16.174999237060547,
2010-07-06,16.364999771118164,61.36000061035156
2010-07-07,16.7549991607666,63.29999923706055
2010-07-08,16.920000076293945,64.7300033569336
2010-07-09,17.010000228881836,64.66000366210938
2010-07-12,17.149999618530273,64.33999633789062
2010-07-13,17.655000686645508,64.43000030517578
2010-07-14,17.395000457763672,64.75
2010-07-15,16.549999237060547,64.37000274658203
2010-07-16,16.420000076293945,61.900001525878906
2010-07-19,16.55500030517578,63.18000030517578
2010-07-20,16.079999923706055,63.880001068115234
2010-07-21,16.385000228881836,63.18000030517578
2010-07-22,17.350000381469727,66.5999984741211
2010-07-23,18.014999389648438,67.93000030517578
2010-07-26,17.950000762939453,68.8499984741211
2010-07-27,17.4950008392334,68.62000274658203
2010-07-28,17.459999084472656,67.31999969482422
2010-07-29,17.584999084472656,67.22000122070312
2010-07-30,18.18000030517578,68.13999938964844
2010-08-02,18.075000762939453,69.69000244140625
2010-08-03,18.010000228881836,69.54000091552734
2010-08-04,18.139999389648438,69.25
2010-08-05,18.674999237060547,68.70999908447266
2010-08-06,18.540000915527344,68.69999694824219
2010-08-09,18.364999771118164,68.98999786376953
2010-08-10,18.295000076293945,68.62000274658203
2010-08-11,17.854999542236328,65.5999984741211
2010-08-12,18.165000915527344,64.69999694824219
2010-08-13,18.024999618530273,64.83999633789062
2010-08-16,18.110000610351562,64.4000015258789
2010-08-17,18.434999465942383,65.98999786376953
2010-08-18,18.479999542236328,66.0
2010-08-19,18.21500015258789,64.62000274658203
2010-08-20,17.895000457763672,64.5999984741211
2010-08-23,18.524999618530273,63.29999923706055
2010-08-24,18.375,60.93000030517578
2010-08-25,17.924999237060547,60.7599983215332
2010-08-26,17.950000762939453,61.31999969482422
2010-08-27,17.385000228881836,63.15999984741211
2010-08-30,17.315000534057617,62.099998474121094
2010-08-31,17.364999771118164,61.130001068115234
2010-09-01,17.860000610351562,62.290000915527344
2010-09-02,18.360000610351562,63.38999938964844
2010-09-03,18.145000457763672,64.63999938964844
2010-09-06,18.059999465942383,
2010-09-07,18.170000076293945,63.41999816894531
2010-09-08,18.014999389648438,64.5
2010-09-09,18.6299991607666,63.439998626708984
2010-09-10,18.9950008392334,63.84000015258789
2010-09-13,19.209999084472656,64.19000244140625
2010-09-14,19.18000030517578,62.7599983215332
2010-09-15,18.989999771118164,62.72999954223633
2010-09-16,18.649999618530273,62.58000183105469
2010-09-17,18.924999237060547,62.95000076293945
2010-09-20,19.31999969482422,63.720001220703125
2010-09-21,19.594999313354492,64.2300033569336
2010-09-22,18.93000030517578,63.900001525878906
2010-09-23,18.545000076293945,62.650001525878906
2010-09-24,19.25,64.5999984741211
2010-09-27,19.260000228881836,63.88999938964844
2010-09-28,19.040000915527344,64.5199966430664
2010-09-29,18.7450008392334,65.97000122070312
2010-09-30,18.295000076293945,66.54000091552734
2010-10-01,18.079999923706055,66.83000183105469
2010-10-04,18.18000030517578,66.33000183105469
2010-10-05,18.600000381469727,68.5999984741211
2010-10-06,18.06999969482422,68.58000183105469
2010-10-07,17.8700008392334,68.45999908447266
2010-10-08,17.975000381469727,69.2300033569336
2010-10-11,18.010000228881836,69.98999786376953
2010-10-12,18.309999465942383,70.22000122070312
2010-10-13,18.475000381469727,71.47000122070312
2010-10-14,18.145000457763672,71.36000061035156
2010-10-15,17.655000686645508,70.11000061035156
2010-10-18,17.93000030517578,70.2300033569336
2010-10-19,18.200000762939453,69.05000305175781
2010-10-20,18.200000762939453,71.36000061035156
2010-10-21,18.450000762939453,71.5
2010-10-22,18.43000030517578,71.26000213623047
2010-10-25,18.09000015258789,71.66000366210938
2010-10-26,18.2549991607666,71.30000305175781
2010-10-27,18.385000228881836,70.86000061035156
2010-10-28,18.610000610351562,71.2699966430664
2010-10-29,18.885000228881836,70.63999938964844
2010-11-01,19.125,70.4800033569336
2010-11-02,19.280000686645508,69.77999877929688
2010-11-03,19.024999618530273,68.94000244140625
2010-11-04,18.2549991607666,70.8499984741211
2010-11-05,18.399999618530273,71.2699966430664
2010-11-08,18.520000457763672,70.20999908447266
2010-11-09,18.55500030517578,69.25
2010-11-10,19.094999313354492,67.06999969482422
2010-11-11,19.0049991607666,65.37000274658203
2010-11-12,18.15999984741211,63.09000015258789
2010-11-15,18.030000686645508,63.61000061035156
2010-11-16,17.190000534057617,62.779998779296875
2010-11-17,17.31999969482422,62.5
2010-11-18,17.31999969482422,64.61000061035156
2010-11-19,17.31999969482422,63.59000015258789
2010-11-22,16.969999313354492,64.02999877929688
2010-11-23,16.674999237060547,63.599998474121094
2010-11-24,17.510000228881836,65.41000366210938
2010-11-25,17.5,
2010-11-26,17.459999084472656,64.80000305175781
2010-11-29,17.21500015258789,64.36000061035156
2010-11-30,17.260000228881836,63.77000045776367
2010-12-01,17.479999542236328,65.72000122070312
2010-12-02,17.579999923706055,66.58999633789062
2010-12-03,17.5,66.54000091552734
2010-12-06,17.3799991607666,66.58999633789062
2010-12-07,17.924999237060547,66.2300033569336
2010-12-08,18.485000610351562,65.18000030517578
2010-12-09,17.915000915527344,64.61000061035156
2010-12-10,17.975000381469727,64.16000366210938
2010-12-13,17.915000915527344,63.790000915527344
2010-12-14,17.825000762939453,64.48999786376953
2010-12-15,17.645000457763672,64.23999786376953
2010-12-16,17.825000762939453,64.4000015258789
2010-12-17,17.655000686645508,65.02999877929688
2010-12-20,17.889999389648438,63.27000045776367
2010-12-21,18.059999465942383,64.19000244140625
2010-12-22,18.024999618530273,64.61000061035156
2010-12-23,17.954999923706055,65.05999755859375
2010-12-27,18.024999618530273,64.75
2010-12-28,17.875,64.86000061035156
2010-12-29,17.905000686645508,65.05000305175781
2010-12-30,17.764999389648438,65.01000213623047
2011-01-03,17.78499984741211,66.4000015258789
2011-01-04,17.93000030517578,66.94000244140625
2011-01-05,18.389999389648438,67.4800033569336
2011-01-06,19.079999923706055,68.80000305175781
2011-01-07,19.149999618530273,69.37999725341797
2011-01-10,19.15999984741211,69.08999633789062
2011-01-11,20.06999969482422,68.95999908447266
2011-01-12,20.4950008392334,70.1500015258789
2011-01-13,20.299999237060547,69.83000183105469
2011-01-14,20.75,70.06999969482422
2011-01-17,20.799999237060547,
2011-01-18,21.450000762939453,72.47000122070312
2011-01-19,20.950000762939453,71.7300033569336
2011-01-20,20.559999465942383,71.12000274658203
2011-01-21,20.389999389648438,71.68000030517578
2011-01-24,20.540000915527344,72.7300033569336
2011-01-25,20.739999771118164,72.23999786376953
2011-01-26,20.75,70.0199966430664
2011-01-27,21.584999084472656,70.55999755859375
2011-01-28,21.655000686645508,69.2300033569336
2011-01-31,21.049999237060547,69.4800033569336
2011-02-01,20.975000381469727,70.29000091552734
2011-02-02,20.84000015258789,71.0
2011-02-03,20.760000228881836,70.9800033569336
2011-02-04,20.334999084472656,71.37999725341797
2011-02-07,20.850000381469727,71.93000030517578
2011-02-08,21.165000915527344,72.70999908447266
2011-02-09,20.889999389648438,72.62999725341797
2011-02-10,20.979999542236328,72.66000366210938
2011-02-11,21.764999389648438,72.13999938964844
2011-02-14,21.729999542236328,72.26000213623047
2011-02-15,21.84000015258789,71.4000015258789
2011-02-16,22.239999771118164,72.4800033569336
2011-02-17,21.770000457763672,72.23999786376953
2011-02-18,21.649999618530273,73.04000091552734
2011-02-21,21.170000076293945,
2011-02-22,21.049999237060547,70.93000030517578
2011-02-23,20.850000381469727,70.2300033569336
2011-02-24,20.770000457763672,70.76000213623047
2011-02-25,20.65999984741211,72.30000305175781
2011-02-28,20.959999084472656,72.01000213623047
2011-03-01,20.649999618530273,70.12000274658203
2011-03-02,20.31999969482422,69.56999969482422
2011-03-03,19.780000686645508,71.70999908447266
2011-03-04,19.69499969482422,71.80000305175781
2011-03-07,19.299999237060547,70.87999725341797
2011-03-08,19.84000015258789,72.04000091552734
2011-03-09,20.059999465942383,72.08999633789062
2011-03-10,19.78499984741211,71.29000091552734
2011-03-11,19.655000686645508,71.63999938964844
2011-03-14,19.334999084472656,70.73999786376953
2011-03-15,18.78499984741211,69.69000244140625
2011-03-16,18.780000686645508,67.69000244140625
2011-03-17,19.065000534057617,68.30000305175781
2011-03-18,19.239999771118164,69.0999984741211
2011-03-21,19.565000534057617,71.19999694824219
2011-03-22,19.46500015258789,71.8499984741211
2011-03-23,19.84000015258789,72.72000122070312
2011-03-24,20.18000030517578,72.76000213623047
2011-03-25,20.184999465942383,73.33999633789062
2011-03-28,20.225000381469727,73.30000305175781
2011-03-29,20.28499984741211,73.62000274658203
2011-03-30,20.760000228881836,73.80000305175781
2011-03-31,20.540000915527344,73.93000030517578
2011-04-01,21.15999984741211,74.01000213623047
2011-04-04,21.03499984741211,73.94999694824219
2011-04-05,21.010000228881836,73.2300033569336
2011-04-06,20.850000381469727,73.72000122070312
2011-04-07,21.03499984741211,74.29000091552734
2011-04-08,20.90999984741211,73.47000122070312
2011-04-11,20.875,73.76000213623047
2011-04-12,20.655000686645508,73.08000183105469
2011-04-13,20.915000915527344,72.12999725341797
2011-04-14,20.875,72.30000305175781
2011-04-15,21.059999465942383,72.5999984741211
2011-04-18,20.545000076293945,72.79000091552734
2011-04-19,20.6200008392334,73.1500015258789
2011-04-20,21.260000228881836,75.06999969482422
2011-04-21,21.235000610351562,75.44000244140625
2011-04-26,21.43000030517578,75.55000305175781
2011-04-27,21.270000457763672,76.12000274658203
2011-04-28,21.125,78.55000305175781
2011-04-29,20.889999389648438,79.77999877929688
2011-05-02,20.770000457763672,79.52999877929688
2011-05-03,20.75,79.51000213623047
2011-05-04,20.469999313354492,78.83999633789062
2011-05-05,20.399999618530273,78.44999694824219
2011-05-06,20.950000762939453,79.30999755859375
2011-05-09,20.969999313354492,79.63999938964844
2011-05-10,21.514999389648438,79.94999694824219
2011-05-11,21.760000228881836,79.08000183105469
2011-05-12,21.815000534057617,79.41000366210938
2011-05-13,23.09000015258789,79.02999877929688
2011-05-16,22.600000381469727,77.7699966430664
2011-05-17,22.049999237060547,76.68000030517578
2011-05-18,22.270000457763672,77.13999938964844
2011-05-19,23.024999618530273,78.0199966430664
2011-05-20,22.71500015258789,77.5199966430664
2011-05-23,22.399999618530273,76.27999877929688
2011-05-24,22.565000534057617,75.56999969482422
2011-05-25,22.344999313354492,76.31999969482422
2011-05-26,22.5049991607666,76.66000366210938
2011-05-27,22.420000076293945,76.98999786376953
2011-05-30,22.424999237060547,
2011-05-31,22.8799991607666,78.02999877929688
2011-06-01,22.1299991607666,75.3499984741211
2011-06-02,21.389999389648438,75.69000244140625
2011-06-03,21.520000457763672,74.83999633789062
2011-06-06,21.46500015258789,74.58000183105469
2011-06-07,21.34000015258789,74.18000030517578
2011-06-08,21.209999084472656,73.8499984741211
2011-06-09,21.575000762939453,74.18000030517578
2011-06-10,21.114999771118164,72.69000244140625
2011-06-13,21.270000457763672,72.94000244140625
2011-06-14,21.405000686645508,74.63999938964844
2011-06-15,21.674999237060547,73.8499984741211
2011-06-16,21.6299991607666,74.01000213623047
2011-06-17,21.440000534057617,74.16000366210938
2011-06-20,21.260000228881836,74.5199966430664
2011-06-21,21.7549991607666,73.9800033569336
2011-06-22,21.850000381469727,72.12000274658203
2011-06-23,22.020000457763672,71.25
2011-06-24,22.399999618530273,71.26000213623047
2011-06-27,22.049999237060547,71.62000274658203
2011-06-28,22.540000915527344,72.08999633789062
2011-06-29,22.825000762939453,72.72000122070312
2011-06-30,23.079999923706055,73.93000030517578
2011-07-01,23.010000228881836,74.2699966430664
2011-07-04,23.424999237060547,
2011-07-05,23.549999237060547,74.1500015258789
2011-07-06,23.389999389648438,74.73999786376953
2011-07-07,23.385000228881836,75.98999786376953
2011-07-08,23.125,75.06999969482422
2011-07-11,23.045000076293945,73.3499984741211
2011-07-12,23.19499969482422,71.93000030517578
2011-07-13,24.094999313354492,72.16999816894531
2011-07-14,23.790000915527344,71.19000244140625
2011-07-15,23.709999084472656,71.27999877929688
2011-07-18,23.760000228881836,69.55000305175781
2011-07-19,23.93000030517578,70.52999877929688
2011-07-20,24.790000915527344,72.06999969482422
2011-07-21,24.8700008392334,72.88999938964844
2011-07-22,24.834999084472656,72.66999816894531
2011-07-25,25.040000915527344,71.30999755859375
2011-07-26,24.479999542236328,70.16000366210938
2011-07-27,24.329999923706055,70.62999725341797
2011-07-28,24.299999237060547,70.66000366210938
2011-07-29,24.200000762939453,70.47000122070312
2011-08-01,23.954999923706055,70.33000183105469
2011-08-02,23.53499984741211,67.69999694824219
2011-08-03,22.729999542236328,67.33999633789062
2011-08-04,21.354999542236328,63.09000015258789
2011-08-05,21.68000030517578,62.75
2011-08-08,19.809999465942383,58.709999084472656
2011-08-09,20.4950008392334,62.34000015258789
2011-08-10,19.90999984741211,57.40999984741211
2011-08-11,20.665000915527344,58.849998474121094
2011-08-12,21.350000381469727,61.75
2011-08-15,22.010000228881836,62.70000076293945
2011-08-16,21.799999237060547,62.22999954223633
2011-08-17,22.600000381469727,62.18000030517578
2011-08-18,20.899999618530273,58.93000030517578
2011-08-19,20.770000457763672,57.540000915527344
2011-08-22,21.084999084472656,58.380001068115234
2011-08-23,21.280000686645508,60.77000045776367
2011-08-24,21.7549991607666,61.689998626708984
2011-08-25,21.389999389648438,61.099998474121094
2011-08-26,21.014999389648438,62.79999923706055
2011-08-29,21.21500015258789,64.5999984741211
2011-08-30,21.360000610351562,66.02999877929688
2011-08-31,22.139999389648438,66.86000061035156
2011-09-01,22.059999465942383,66.05000305175781
2011-09-02,21.18000030517578,64.02999877929688
2011-09-05,20.6299991607666,
2011-09-06,20.6299991607666,62.77000045776367
2011-09-07,21.75,64.9000015258789
2011-09-08,21.725000381469727,62.810001373291016
2011-09-09,21.280000686645508,61.790000915527344
2011-09-12,21.28499984741211,62.38999938964844
2011-09-13,21.28499984741211,62.849998474121094
2011-09-14,21.770000457763672,63.029998779296875
2011-09-15,22.424999237060547,64.31999969482422
2011-09-16,22.479999542236328,65.37999725341797
2011-09-19,22.204999923706055,64.1500015258789
2011-09-20,22.895000457763672,63.560001373291016
2011-09-21,22.684999465942383,61.02000045776367
2011-09-22,20.889999389648438,58.720001220703125
2011-09-23,20.68000030517578,59.5099983215332
2011-09-26,20.350000381469727,62.0099983215332
2011-09-27,21.25,62.779998779296875
2011-09-28,21.270000457763672,61.91999816894531
2011-09-29,21.59000015258789,62.369998931884766
2011-09-30,21.204999923706055,60.5099983215332
2011-10-03,20.920000076293945,58.25
2011-10-04,19.829999923706055,59.13999938964844
2011-10-05,20.959999084472656,59.959999084472656
2011-10-06,21.704999923706055,61.47999954223633
2011-10-07,20.985000610351562,61.810001373291016
2011-10-10,21.799999237060547,64.02999877929688
2011-10-11,22.405000686645508,63.970001220703125
2011-10-12,22.350000381469727,64.31999969482422
2011-10-13,22.594999313354492,63.529998779296875
2011-10-14,22.975000381469727,63.88999938964844
2011-10-17,21.9950008392334,61.779998779296875
2011-10-18,22.399999618530273,63.470001220703125
2011-10-19,21.440000534057617,63.11000061035156
2011-10-20,20.075000762939453,62.4900016784668
2011-10-21,20.350000381469727,64.58999633789062
2011-10-24,20.549999237060547,64.75
2011-10-25,21.0,63.720001220703125
2011-10-26,20.309999465942383,66.55999755859375
2011-10-27,21.56999969482422,67.48999786376953
2011-10-28,21.350000381469727,68.16999816894531
2011-10-31,21.3700008392334,65.79000091552734
2011-11-01,21.09000015258789,63.16999816894531
2011-11-02,21.28499984741211,64.4000015258789
2011-11-03,21.645000457763672,66.19000244140625
2011-11-04,21.329999923706055,65.80000305175781
2011-11-07,21.21500015258789,66.29000091552734
2011-11-08,20.8700008392334,66.6500015258789
2011-11-09,19.96500015258789,64.55000305175781
2011-11-10,20.969999313354492,64.83000183105469
2011-11-11,22.264999389648438,66.91999816894531
2011-11-14,22.049999237060547,67.94000244140625
2011-11-15,21.989999771118164,67.94000244140625
2011-11-16,22.0,66.33999633789062
2011-11-17,21.204999923706055,66.08999633789062
2011-11-18,21.30500030517578,67.45999908447266
2011-11-21,20.799999237060547,65.55999755859375
2011-11-22,20.575000762939453,64.3499984741211
2011-11-23,20.190000534057617,62.36000061035156
2011-11-24,20.739999771118164,
2011-11-25,20.7450008392334,62.779998779296875
2011-11-28,21.364999771118164,64.98999786376953
2011-11-29,21.399999618530273,65.26000213623047
2011-11-30,22.19499969482422,68.69000244140625
2011-12-01,21.770000457763672,70.9800033569336
2011-12-02,21.93000030517578,71.30000305175781
2011-12-05,22.05500030517578,71.08999633789062
2011-12-06,21.924999237060547,70.87000274658203
2011-12-07,21.81999969482422,70.5999984741211
2011-12-08,21.81999969482422,70.16999816894531
2011-12-09,22.405000686645508,71.93000030517578
2011-12-12,22.03499984741211,70.9000015258789
2011-12-13,22.625,70.9000015258789
2011-12-14,22.149999618530273,69.94000244140625
2011-12-15,22.760000228881836,70.61000061035156
2011-12-16,22.649999618530273,71.01000213623047
2011-12-19,22.799999237060547,70.16000366210938
2011-12-20,23.600000381469727,72.44000244140625
2011-12-21,23.684999465942383,73.58999633789062
2011-12-22,23.645000457763672,74.29000091552734
2011-12-23,23.600000381469727,73.97000122070312
2011-12-27,23.59000015258789,74.2699966430664
2011-12-28,23.600000381469727,73.26000213623047
2011-12-29,24.079999923706055,74.11000061035156
2011-12-30,24.149999618530273,73.3499984741211
2012-01-02,24.5,
2012-01-03,24.5,74.22000122070312
2012-01-04,24.565000534057617,74.33000183105469
2012-01-05,24.889999389648438,73.52999877929688
2012-01-06,24.764999389648438,73.9800033569336
2012-01-09,24.864999771118164,74.52999877929688
2012-01-10,25.030000686645508,75.0
2012-01-11,25.170000076293945,74.73999786376953
2012-01-12,25.03499984741211,75.51000213623047
2012-01-13,25.149999618530273,74.5999984741211
2012-01-16,25.674999237060547,
2012-01-17,25.790000915527344,75.23999786376953
2012-01-18,25.864999771118164,75.05999755859375
2012-01-19,25.524999618530273,75.55999755859375
2012-01-20,25.649999618530273,75.5199966430664
2012-01-23,25.645000457763672,75.51000213623047
2012-01-24,25.969999313354492,75.36000061035156
2012-01-25,25.809999465942383,75.81999969482422
2012-01-26,25.44499969482422,75.30999755859375
2012-01-27,25.610000610351562,74.55000305175781
2012-01-30,25.3799991607666,74.16000366210938
2012-01-31,25.68000030517578,74.18000030517578
2012-02-01,25.954999923706055,75.37000274658203
2012-02-02,25.959999084472656,75.22000122070312
2012-02-03,27.540000915527344,76.33999633789062
2012-02-06,27.229999542236328,75.45999908447266
2012-02-07,26.954999923706055,75.19999694824219
2012-02-08,26.454999923706055,75.45999908447266
2012-02-09,26.829999923706055,75.9000015258789
2012-02-10,26.75,74.94999694824219
2012-02-13,27.049999237060547,74.8499984741211
2012-02-14,26.989999771118164,75.55999755859375
2012-02-15,27.03499984741211,75.20999908447266
2012-02-16,26.889999389648438,75.2699966430664
2012-02-17,27.1200008392334,75.3499984741211
2012-02-20,27.06999969482422,
2012-02-21,27.0,75.72000122070312
2012-02-22,27.165000915527344,76.05999755859375
2012-02-23,27.295000076293945,75.8499984741211
2012-02-24,27.059999465942383,76.05999755859375
2012-02-27,27.165000915527344,75.20999908447266
2012-02-28,27.190000534057617,75.16000366210938
2012-02-29,27.264999389648438,74.94999694824219
2012-03-01,28.049999237060547,75.08000183105469
2012-03-02,27.649999618530273,74.9000015258789
2012-03-05,27.469999313354492,74.12999725341797
2012-03-06,26.450000762939453,72.55999755859375
2012-03-07,26.844999313354492,73.5199966430664
2012-03-08,29.739999771118164,74.16999816894531
2012-03-09,30.059999465942383,73.29000091552734
2012-03-12,29.700000762939453,73.5999984741211
2012-03-13,30.25,74.30999755859375
2012-03-14,30.55500030517578,75.2300033569336
2012-03-15,30.815000534057617,75.43000030517578
2012-03-16,31.100000381469727,75.19999694824219
2012-03-19,30.325000762939453,75.4000015258789
2012-03-20,30.440000534057617,75.13999938964844
2012-03-21,30.7549991607666,75.01000213623047
2012-03-22,30.239999771118164,73.91999816894531
2012-03-23,30.459999084472656,73.97000122070312
2012-03-26,30.854999542236328,75.18000030517578
2012-03-27,30.799999237060547,74.80999755859375
2012-03-28,30.69499969482422,74.33000183105469
2012-03-29,30.325000762939453,74.08000183105469
2012-03-30,30.704999923706055,74.37000274658203
2012-04-02,30.950000762939453,75.16999816894531
2012-04-03,31.170000076293945,74.6500015258789
2012-04-04,30.3700008392334,73.66999816894531
2012-04-05,30.684999465942383,73.58999633789062
2012-04-10,29.725000381469727,70.5999984741211
2012-04-11,30.03499984741211,71.7699966430664
2012-04-12,30.899999618530273,73.5
2012-04-13,30.219999313354492,72.91999816894531
2012-04-16,30.670000076293945,72.68000030517578
2012-04-17,30.96500015258789,74.08999633789062
2012-04-18,30.639999389648438,73.70999908447266
2012-04-19,30.850000381469727,73.0999984741211
2012-04-20,30.584999084472656,73.55000305175781
2012-04-23,29.25,72.86000061035156
2012-04-24,29.7450008392334,73.20999908447266
2012-04-25,30.440000534057617,77.08000183105469
2012-04-26,30.28499984741211,76.98999786376953
2012-04-27,30.454999923706055,77.2699966430664
2012-04-30,29.825000762939453,76.80000305175781
2012-05-02,30.15999984741211,77.26000213623047
2012-05-03,30.549999237060547,76.83000183105469
2012-05-04,29.530000686645508,75.83999633789062
2012-05-07,29.709999084472656,75.95999908447266
2012-05-08,28.739999771118164,75.4000015258789
2012-05-09,29.09000015258789,74.05000305175781
2012-05-10,28.84000015258789,73.80000305175781
2012-05-11,28.600000381469727,73.55999755859375
2012-05-14,28.725000381469727,73.12000274658203
2012-05-15,29.030000686645508,72.58000183105469
2012-05-16,29.3799991607666,72.3499984741211
2012-05-17,28.7549991607666,69.7300033569336
2012-05-18,27.809999465942383,69.1500015258789
2012-05-21,27.940000534057617,71.77999877929688
2012-05-22,28.5049991607666,71.4800033569336
2012-05-23,27.920000076293945,71.56999969482422
2012-05-24,27.985000610351562,71.38999938964844
2012-05-25,27.280000686645508,70.0
2012-05-28,27.6200008392334,
2012-05-29,27.825000762939453,70.4000015258789
2012-05-30,27.06999969482422,69.38999938964844
2012-05-31,27.06999969482422,69.61000061035156
2012-06-01,26.149999618530273,67.23999786376953
2012-06-04,25.604999542236328,67.5
