Date,UPS,American Airlines,Hyatt
2010-05-14,65.75,7.090000152587891,40.470001220703125
2010-05-17,65.55000305175781,7.179999828338623,40.459999084472656
2010-05-18,65.29000091552734,7.0,38.900001525878906
2010-05-19,65.12999725341797,7.400000095367432,38.15999984741211
2010-05-20,63.43000030517578,6.840000152587891,36.58000183105469
2010-05-21,62.380001068115234,7.210000038146973,37.849998474121094
2010-05-24,61.650001525878906,7.039999961853027,37.66999816894531
2010-05-25,61.970001220703125,7.809999942779541,37.4900016784668
2010-05-26,61.959999084472656,8.449999809265137,37.83000183105469
2010-05-27,63.56999969482422,8.739999771118164,39.689998626708984
2010-05-28,62.7599983215332,8.829999923706055,40.459999084472656
2010-06-01,61.16999816894531,8.640000343322754,40.099998474121094
2010-06-02,62.59000015258789,9.4399995803833,39.15999984741211
2010-06-03,63.0099983215332,9.210000038146973,39.83000183105469
2010-06-04,60.560001373291016,8.59000015258789,38.2599983215332
2010-06-07,58.45000076293945,8.350000381469727,36.97999954223633
2010-06-08,58.970001220703125,8.579999923706055,37.310001373291016
2010-06-09,58.619998931884766,8.529999732971191,38.029998779296875
2010-06-10,60.84000015258789,9.15999984741211,39.060001373291016
2010-06-11,61.20000076293945,9.930000305175781,38.59000015258789
2010-06-14,61.08000183105469,9.65999984741211,39.5099983215332
2010-06-15,62.65999984741211,10.460000038146973,40.7400016784668
2010-06-16,62.40999984741211,10.569999694824219,40.61000061035156
2010-06-17,62.20000076293945,10.739999771118164,39.86000061035156
2010-06-18,62.5,10.4399995803833,39.59000015258789
2010-06-21,62.16999816894531,10.0,39.599998474121094
2010-06-22,60.400001525878906,9.470000267028809,38.5
2010-06-23,60.380001068115234,9.579999923706055,38.20000076293945
2010-06-24,60.09000015258789,9.569999694824219,37.13999938964844
2010-06-25,60.349998474121094,9.15999984741211,37.810001373291016
2010-06-28,59.630001068115234,9.079999923706055,37.439998626708984
2010-06-29,57.540000915527344,8.539999961853027,36.4900016784668
2010-06-30,56.88999938964844,8.609999656677246,37.09000015258789
2010-07-01,58.0,8.649999618530273,35.369998931884766
2010-07-02,56.7599983215332,8.1899995803833,35.0
2010-07-06,57.20000076293945,8.079999923706055,35.4900016784668
2010-07-07,59.470001220703125,9.319999694824219,36.02000045776367
2010-07-08,59.959999084472656,9.539999961853027,36.52000045776367
2010-07-09,60.060001373291016,9.539999961853027,36.97999954223633
2010-07-12,60.02000045776367,9.199999809265137,36.77000045776367
2010-07-13,61.29999923706055,9.329999923706055,37.41999816894531
2010-07-14,61.7599983215332,9.279999732971191,37.5
2010-07-15,61.34000015258789,9.109999656677246,36.75
2010-07-16,59.68000030517578,8.949999809265137,34.97999954223633
2010-07-19,60.459999084472656,8.619999885559082,35.22999954223633
2010-07-20,60.880001068115234,8.920000076293945,35.47999954223633
2010-07-21,60.0099983215332,9.210000038146973,35.0
2010-07-22,63.150001525878906,9.850000381469727,35.439998626708984
2010-07-23,63.66999816894531,10.350000381469727,35.95000076293945
2010-07-26,64.87999725341797,10.90999984741211,37.349998474121094
2010-07-27,64.66000366210938,10.539999961853027,37.33000183105469
2010-07-28,64.80000305175781,10.619999885559082,37.38999938964844
2010-07-29,64.38999938964844,10.65999984741211,38.0
2010-07-30,65.0,10.850000381469727,39.11000061035156
2010-08-02,66.5999984741211,10.640000343322754,40.130001068115234
2010-08-03,66.5999984741211,10.65999984741211,39.47999954223633
2010-08-04,67.37999725341797,10.029999732971191,39.869998931884766
2010-08-05,67.41999816894531,9.640000343322754,38.97999954223633
2010-08-06,66.69999694824219,9.489999771118164,39.400001525878906
2010-08-09,67.41999816894531,9.729999542236328,39.95000076293945
2010-08-10,67.20999908447266,9.720000267028809,39.47999954223633
2010-08-11,65.20999908447266,9.130000114440918,38.290000915527344
2010-08-12,64.4800033569336,9.229999542236328,37.61000061035156
2010-08-13,64.44000244140625,9.140000343322754,36.599998474121094
2010-08-16,64.6500015258789,9.210000038146973,37.2400016784668
2010-08-17,66.0199966430664,9.5,38.650001525878906
2010-08-18,66.16999816894531,9.609999656677246,38.70000076293945
2010-08-19,65.41999816894531,9.1899995803833,38.150001525878906
2010-08-20,65.0999984741211,9.100000381469727,38.04999923706055
2010-08-23,65.22000122070312,8.890000343322754,37.400001525878906
2010-08-24,63.849998474121094,8.75,36.560001373291016
2010-08-25,63.349998474121094,8.779999732971191,36.650001525878906
2010-08-26,63.43000030517578,8.640000343322754,36.209999084472656
2010-08-27,64.47000122070312,9.149999618530273,37.619998931884766
2010-08-30,63.939998626708984,8.869999885559082,36.529998779296875
2010-08-31,63.79999923706055,9.039999961853027,37.65999984741211
2010-09-01,66.19000244140625,9.5600004196167,38.459999084472656
2010-09-02,67.12000274658203,9.649999618530273,39.439998626708984
2010-09-03,67.63999938964844,9.970000267028809,39.2400016784668
2010-09-07,67.08000183105469,9.539999961853027,38.290000915527344
2010-09-08,67.55999755859375,9.489999771118164,38.88999938964844
2010-09-09,67.6500015258789,9.109999656677246,39.290000915527344
2010-09-10,67.76000213623047,8.789999961853027,39.119998931884766
2010-09-13,67.52999877929688,8.600000381469727,39.84000015258789
2010-09-14,67.44999694824219,8.779999732971191,38.56999969482422
2010-09-15,67.66000366210938,8.90999984741211,38.93000030517578
2010-09-16,66.72000122070312,9.119999885559082,38.59000015258789
2010-09-17,66.68000030517578,9.079999923706055,39.130001068115234
2010-09-20,66.9000015258789,9.210000038146973,39.93000030517578
2010-09-21,66.98999786376953,9.539999961853027,39.22999954223633
2010-09-22,67.5199966430664,8.960000038146973,39.29999923706055
2010-09-23,66.38999938964844,8.829999923706055,37.70000076293945
2010-09-24,67.2699966430664,8.989999771118164,38.36000061035156
2010-09-27,67.08000183105469,9.289999961853027,38.31999969482422
2010-09-28,67.18000030517578,9.239999771118164,38.040000915527344
2010-09-29,66.73999786376953,9.0600004196167,37.65999984741211
2010-09-30,66.69000244140625,9.25,37.38999938964844
2010-10-01,66.44000244140625,9.289999961853027,37.08000183105469
2010-10-04,66.12000274658203,9.119999885559082,38.27000045776367
2010-10-05,67.87999725341797,9.229999542236328,40.119998931884766
2010-10-06,67.80999755859375,9.229999542236328,39.779998779296875
2010-10-07,67.37000274658203,9.239999771118164,39.15999984741211
2010-10-08,67.52999877929688,9.069999694824219,40.18000030517578
2010-10-11,67.3499984741211,9.0,41.0
2010-10-12,67.23999786376953,9.550000190734863,41.38999938964844
2010-10-13,68.66000366210938,9.800000190734863,41.5
2010-10-14,69.4000015258789,9.779999732971191,40.9900016784668
2010-10-15,69.30999755859375,9.699999809265137,40.75
2010-10-18,69.5,10.119999885559082,41.0
2010-10-19,68.73999786376953,10.09000015258789,40.15999984741211
2010-10-20,69.6500015258789,10.84000015258789,40.47999954223633
2010-10-21,69.58999633789062,10.75,40.119998931884766
2010-10-22,69.83000183105469,10.8100004196167,41.08000183105469
2010-10-25,69.31999969482422,11.579999923706055,40.9900016784668
2010-10-26,69.41999816894531,11.729999542236328,41.25
2010-10-27,67.9800033569336,12.0,40.40999984741211
2010-10-28,67.66000366210938,11.880000114440918,39.4900016784668
2010-10-29,67.33999633789062,11.789999961853027,40.29999923706055
2010-11-01,67.33999633789062,11.65999984741211,40.54999923706055
2010-11-02,68.30000305175781,11.920000076293945,40.959999084472656
2010-11-03,68.62999725341797,12.069999694824219,41.5
2010-11-04,69.37000274658203,11.5600004196167,42.29999923706055
2010-11-05,69.79000091552734,11.569999694824219,42.56999969482422
2010-11-08,69.4800033569336,11.229999542236328,41.380001068115234
2010-11-09,68.98999786376953,10.989999771118164,40.84000015258789
2010-11-10,68.06999969482422,10.779999732971191,41.81999969482422
2010-11-11,68.27999877929688,10.819999694824219,41.52000045776367
2010-11-12,68.12000274658203,10.630000114440918,40.970001220703125
2010-11-15,68.06999969482422,10.710000038146973,41.310001373291016
2010-11-16,67.51000213623047,10.6899995803833,40.650001525878906
2010-11-17,67.23999786376953,10.699999809265137,39.72999954223633
2010-11-18,68.16999816894531,11.020000457763672,40.4900016784668
2010-11-19,69.11000061035156,11.079999923706055,41.36000061035156
2010-11-22,68.79000091552734,11.180000305175781,41.08000183105469
2010-11-23,68.16000366210938,11.100000381469727,41.060001373291016
2010-11-24,69.58999633789062,11.739999771118164,41.380001068115234
2010-11-26,69.0999984741211,11.699999809265137,41.65999984741211
2010-11-29,69.87999725341797,11.279999732971191,41.650001525878906
2010-11-30,70.12999725341797,11.15999984741211,41.86000061035156
2010-12-01,71.44000244140625,11.260000228881836,42.95000076293945
2010-12-02,71.86000061035156,11.109999656677246,43.720001220703125
2010-12-03,71.80000305175781,11.039999961853027,44.150001525878906
2010-12-06,71.69000244140625,11.149999618530273,44.25
2010-12-07,71.69000244140625,10.550000190734863,45.29999923706055
2010-12-08,72.01000213623047,10.970000267028809,45.33000183105469
2010-12-09,73.04000091552734,10.90999984741211,45.0099983215332
2010-12-10,72.88999938964844,10.930000305175781,44.869998931884766
2010-12-13,72.7699966430664,10.510000228881836,44.25
2010-12-14,72.5999984741211,10.529999732971191,43.88999938964844
2010-12-15,72.25,10.140000343322754,43.34000015258789
2010-12-16,73.76000213623047,10.130000114440918,43.970001220703125
2010-12-17,73.05999755859375,10.0600004196167,44.25
2010-12-20,72.73999786376953,10.180000305175781,44.88999938964844
2010-12-21,72.87999725341797,10.520000457763672,44.86000061035156
2010-12-22,72.86000061035156,10.319999694824219,45.72999954223633
2010-12-23,72.7300033569336,9.90999984741211,45.529998779296875
2010-12-27,72.80999755859375,9.869999885559082,45.810001373291016
2010-12-28,72.80999755859375,9.890000343322754,45.5
2010-12-29,72.68000030517578,10.140000343322754,46.189998626708984
2010-12-30,72.68000030517578,10.130000114440918,45.529998779296875
2010-12-31,72.58000183105469,10.010000228881836,45.7599983215332
2011-01-03,72.94999694824219,10.649999618530273,46.36000061035156
2011-01-04,72.79000091552734,10.619999885559082,45.709999084472656
2011-01-05,72.9000015258789,11.100000381469727,46.849998474121094
2011-01-06,72.48999786376953,11.239999771118164,46.060001373291016
2011-01-07,72.1500015258789,11.399999618530273,47.0
2011-01-10,72.13999938964844,11.470000267028809,47.189998626708984
2011-01-11,71.75,10.970000267028809,47.36000061035156
2011-01-12,71.94999694824219,10.880000114440918,47.810001373291016
2011-01-13,72.25,10.890000343322754,47.959999084472656
2011-01-14,72.4800033569336,10.789999961853027,48.15999984741211
2011-01-18,73.0199966430664,10.119999885559082,48.5
2011-01-19,72.18000030517578,10.029999732971191,48.25
2011-01-20,72.66000366210938,10.25,47.849998474121094
2011-01-21,72.88999938964844,9.829999923706055,47.790000915527344
2011-01-24,73.20999908447266,10.100000381469727,47.20000076293945
2011-01-25,72.83000183105469,10.130000114440918,47.79999923706055
2011-01-26,72.87000274658203,10.800000190734863,49.04999923706055
2011-01-27,72.91000366210938,11.050000190734863,48.97999954223633
2011-01-28,70.7300033569336,10.15999984741211,47.79999923706055
2011-01-31,71.62000274658203,9.920000076293945,48.59000015258789
2011-02-01,74.58999633789062,9.90999984741211,49.56999969482422
2011-02-02,74.04000091552734,9.520000457763672,49.040000915527344
2011-02-03,74.29000091552734,9.59000015258789,49.06999969482422
2011-02-04,74.33999633789062,9.239999771118164,49.0
2011-02-07,74.25,9.720000267028809,48.849998474121094
2011-02-08,74.47000122070312,9.880000114440918,49.099998474121094
2011-02-09,74.58000183105469,9.880000114440918,49.220001220703125
2011-02-10,74.7699966430664,9.850000381469727,49.220001220703125
2011-02-11,75.31999969482422,10.130000114440918,49.189998626708984
2011-02-14,74.80000305175781,9.970000267028809,49.369998931884766
2011-02-15,74.80000305175781,10.079999923706055,49.20000076293945
2011-02-16,75.66000366210938,10.100000381469727,49.52000045776367
2011-02-17,76.33000183105469,9.920000076293945,48.72999954223633
2011-02-18,76.47000122070312,9.720000267028809,46.5099983215332
2011-02-22,74.61000061035156,9.170000076293945,45.83000183105469
2011-02-23,73.47000122070312,8.489999771118164,44.7400016784668
2011-02-24,73.68000030517578,8.430000305175781,44.70000076293945
2011-02-25,73.45999908447266,8.569999694824219,45.86000061035156
2011-02-28,73.80000305175781,8.609999656677246,45.75
2011-03-01,72.3499984741211,7.949999809265137,44.56999969482422
2011-03-02,72.2699966430664,7.96999979019165,45.41999816894531
2011-03-03,73.45999908447266,8.359999656677246,46.08000183105469
2011-03-04,72.44000244140625,8.279999732971191,44.90999984741211
2011-03-07,71.80000305175781,8.300000190734863,43.88999938964844
2011-03-08,72.81999969482422,9.279999732971191,44.68000030517578
2011-03-09,73.25,8.930000305175781,44.40999984741211
2011-03-10,73.11000061035156,9.09000015258789,44.7400016784668
2011-03-11,74.08999633789062,9.180000305175781,43.70000076293945
2011-03-14,73.19000244140625,8.869999885559082,43.29999923706055
2011-03-15,71.80999755859375,8.920000076293945,42.810001373291016
2011-03-16,70.37999725341797,8.550000190734863,41.7400016784668
2011-03-17,71.61000061035156,8.489999771118164,42.04999923706055
2011-03-18,71.5999984741211,8.960000038146973,42.5
2011-03-21,72.83999633789062,9.170000076293945,43.38999938964844
2011-03-22,72.05000305175781,8.899999618530273,42.75
2011-03-23,71.62000274658203,8.729999542236328,42.900001525878906
2011-03-24,72.0999984741211,8.859999656677246,42.880001068115234
2011-03-25,72.04000091552734,9.020000457763672,44.11000061035156
2011-03-28,73.5199966430664,9.020000457763672,41.349998474121094
2011-03-29,73.8499984741211,8.869999885559082,42.2599983215332
2011-03-30,74.5,8.970000267028809,43.09000015258789
2011-03-31,74.31999969482422,8.710000038146973,43.040000915527344
2011-04-01,74.4800033569336,8.779999732971191,42.459999084472656
2011-04-04,74.73999786376953,8.739999771118164,42.720001220703125
2011-04-05,74.1500015258789,8.449999809265137,42.209999084472656
2011-04-06,74.47000122070312,8.399999618530273,42.58000183105469
2011-04-07,74.0,8.239999771118164,42.029998779296875
2011-04-08,73.25,7.940000057220459,41.81999969482422
2011-04-11,73.20999908447266,8.239999771118164,41.119998931884766
2011-04-12,73.2300033569336,8.449999809265137,40.15999984741211
2011-04-13,72.61000061035156,8.260000228881836,40.869998931884766
2011-04-14,72.41000366210938,8.0600004196167,41.060001373291016
2011-04-15,72.70999908447266,8.09000015258789,41.439998626708984
2011-04-18,71.91999816894531,8.329999923706055,41.970001220703125
2011-04-19,71.9800033569336,8.25,41.91999816894531
2011-04-20,72.70999908447266,8.140000343322754,42.619998931884766
2011-04-21,73.16999816894531,8.130000114440918,43.619998931884766
2011-04-25,73.63999938964844,8.279999732971191,44.349998474121094
2011-04-26,74.30000305175781,8.800000190734863,44.439998626708984
2011-04-27,74.2699966430664,8.75,44.61000061035156
2011-04-28,74.80999755859375,8.770000457763672,44.5099983215332
2011-04-29,74.97000122070312,9.09000015258789,44.310001373291016
2011-05-02,74.87000274658203,9.0600004196167,44.13999938964844
2011-05-03,75.08999633789062,9.220000267028809,42.58000183105469
2011-05-04,74.25,9.300000190734863,43.220001220703125
2011-05-05,73.95999908447266,9.819999694824219,43.619998931884766
2011-05-06,74.0999984741211,9.6899995803833,43.70000076293945
2011-05-09,73.69999694824219,9.319999694824219,44.0
2011-05-10,74.37000274658203,9.5,44.810001373291016
2011-05-11,74.6500015258789,9.989999771118164,44.33000183105469
2011-05-12,74.33999633789062,9.619999885559082,44.56999969482422
2011-05-13,74.13999938964844,9.40999984741211,44.029998779296875
2011-05-16,73.80000305175781,9.9399995803833,44.45000076293945
2011-05-17,73.41999816894531,9.800000190734863,44.369998931884766
2011-05-18,73.83999633789062,9.670000076293945,45.0
2011-05-19,74.30000305175781,10.319999694824219,45.16999816894531
2011-05-20,74.05000305175781,10.170000076293945,44.9900016784668
2011-05-23,73.5,10.0,44.41999816894531
2011-05-24,72.91000366210938,9.739999771118164,43.939998626708984
2011-05-25,72.80000305175781,9.270000457763672,44.279998779296875
2011-05-26,72.97000122070312,9.25,44.91999816894531
2011-05-27,72.95999908447266,9.119999885559082,45.2599983215332
2011-05-31,73.48999786376953,9.100000381469727,44.58000183105469
2011-06-01,72.30000305175781,9.039999961853027,43.119998931884766
2011-06-02,72.31999969482422,9.109999656677246,42.689998626708984
2011-06-03,71.1500015258789,8.890000343322754,41.88999938964844
2011-06-06,70.36000061035156,8.550000190734863,41.11000061035156
2011-06-07,69.75,8.5600004196167,40.81999969482422
2011-06-08,69.26000213623047,8.260000228881836,39.79999923706055
2011-06-09,69.29000091552734,8.039999961853027,40.0
2011-06-10,68.5,8.100000381469727,39.29999923706055
2011-06-13,68.45999908447266,8.210000038146973,39.349998474121094
2011-06-14,69.20999908447266,8.170000076293945,39.88999938964844
2011-06-15,69.11000061035156,8.229999542236328,38.970001220703125
2011-06-16,69.05000305175781,8.229999542236328,38.91999816894531
2011-06-17,69.16999816894531,8.399999618530273,39.45000076293945
2011-06-20,69.30000305175781,8.600000381469727,39.459999084472656
2011-06-21,70.6500015258789,8.649999618530273,39.900001525878906
2011-06-22,71.11000061035156,8.479999542236328,39.65999984741211
2011-06-23,71.31999969482422,8.90999984741211,39.47999954223633
2011-06-24,71.12000274658203,8.6899995803833,39.25
2011-06-27,71.44000244140625,9.149999618530273,39.099998474121094
2011-06-28,72.05000305175781,9.130000114440918,40.0
2011-06-29,71.9800033569336,8.850000381469727,40.150001525878906
2011-06-30,72.93000030517578,8.90999984741211,40.81999969482422
2011-07-01,73.95999908447266,8.9399995803833,42.2599983215332
2011-07-05,73.77999877929688,8.449999809265137,42.58000183105469
2011-07-06,74.5,8.34000015258789,42.540000915527344
2011-07-07,75.37000274658203,8.390000343322754,43.25
2011-07-08,74.56999969482422,8.210000038146973,42.7599983215332
2011-07-11,73.73999786376953,8.0600004196167,41.29999923706055
2011-07-12,73.25,7.949999809265137,40.939998626708984
2011-07-13,73.41999816894531,7.900000095367432,41.25
2011-07-14,73.36000061035156,7.639999866485596,39.27000045776367
2011-07-15,73.08000183105469,7.440000057220459,39.72999954223633
2011-07-18,72.41999816894531,7.03000020980835,39.0
2011-07-19,73.4000015258789,7.010000228881836,39.849998474121094
2011-07-20,73.5199966430664,6.900000095367432,39.939998626708984
2011-07-21,74.4000015258789,6.900000095367432,41.4900016784668
2011-07-22,74.16000366210938,6.800000190734863,41.41999816894531
2011-07-25,74.05000305175781,6.5,41.58000183105469
2011-07-26,71.58999633789062,6.389999866485596,40.849998474121094
2011-07-27,70.20999908447266,6.179999828338623,40.18000030517578
2011-07-28,69.13999938964844,5.980000019073486,39.25
2011-07-29,69.22000122070312,6.239999771118164,38.790000915527344
2011-08-01,67.62000274658203,5.960000038146973,38.7599983215332
2011-08-02,66.27999877929688,5.519999980926514,36.439998626708984
2011-08-03,67.26000213623047,5.900000095367432,37.279998779296875
2011-08-04,65.2300033569336,5.630000114440918,36.119998931884766
2011-08-05,65.69000244140625,5.519999980926514,36.25
2011-08-08,62.400001525878906,4.96999979019165,33.09000015258789
2011-08-09,64.0999984741211,5.789999961853027,34.18000030517578
2011-08-10,61.9900016784668,5.320000171661377,32.91999816894531
2011-08-11,64.72000122070312,5.480000019073486,34.380001068115234
2011-08-12,65.19999694824219,5.53000020980835,33.939998626708984
2011-08-15,65.87999725341797,5.880000114440918,34.810001373291016
2011-08-16,65.19999694824219,5.96999979019165,33.869998931884766
2011-08-17,65.08000183105469,5.690000057220459,33.88999938964844
2011-08-18,62.279998779296875,5.349999904632568,31.729999542236328
2011-08-19,61.70000076293945,5.139999866485596,31.010000228881836
2011-08-22,62.0,5.110000133514404,30.25
2011-08-23,63.84000015258789,5.329999923706055,31.729999542236328
2011-08-24,64.81999969482422,5.300000190734863,32.75
2011-08-25,63.65999984741211,5.079999923706055,32.25
2011-08-26,64.69999694824219,5.260000228881836,33.029998779296875
2011-08-29,66.7300033569336,5.550000190734863,34.83000183105469
2011-08-30,67.2300033569336,5.519999980926514,34.310001373291016
2011-08-31,67.38999938964844,5.590000152587891,35.5099983215332
2011-09-01,66.66999816894531,5.289999961853027,33.630001068115234
2011-09-02,65.61000061035156,5.21999979019165,32.43000030517578
2011-09-06,64.3499984741211,5.039999961853027,31.360000610351562
2011-09-07,64.98999786376953,5.210000038146973,33.099998474121094
2011-09-08,64.9000015258789,5.139999866485596,31.889999389648438
2011-09-09,64.22000122070312,5.019999980926514,31.270000457763672
2011-09-12,63.869998931884766,4.849999904632568,31.079999923706055
2011-09-13,64.66999816894531,5.639999866485596,31.850000381469727
2011-09-14,66.16000366210938,5.739999771118164,33.349998474121094
2011-09-15,66.18000030517578,5.860000133514404,34.38999938964844
2011-09-16,66.58999633789062,5.909999847412109,35.560001373291016
2011-09-19,65.80000305175781,5.800000190734863,34.65999984741211
2011-09-20,66.20999908447266,5.96999979019165,34.31999969482422
2011-09-21,64.33999633789062,5.849999904632568,33.0099983215332
2011-09-22,62.16999816894531,5.730000019073486,31.799999237060547
2011-09-23,62.0,6.130000114440918,32.36000061035156
2011-09-26,63.209999084472656,6.429999828338623,31.420000076293945
2011-09-27,64.01000213623047,6.110000133514404,32.58000183105469
2011-09-28,63.150001525878906,6.119999885559082,31.719999313354492
2011-09-29,64.66999816894531,6.099999904632568,32.54999923706055
2011-09-30,63.150001525878906,5.5,31.3700008392334
2011-10-03,62.220001220703125,4.630000114440918,29.790000915527344
2011-10-04,64.05999755859375,5.0,31.15999984741211
2011-10-05,65.56999969482422,5.170000076293945,32.130001068115234
2011-10-06,66.5199966430664,5.349999904632568,32.15999984741211
2011-10-07,66.26000213623047,5.210000038146973,31.440000534057617
2011-10-10,67.86000061035156,5.329999923706055,32.65999984741211
2011-10-11,67.94999694824219,5.840000152587891,31.93000030517578
2011-10-12,68.55999755859375,6.230000019073486,33.380001068115234
2011-10-13,68.08999633789062,6.300000190734863,33.150001525878906
2011-10-14,68.95999908447266,6.039999961853027,33.81999969482422
2011-10-17,68.01000213623047,5.849999904632568,33.189998626708984
2011-10-18,69.25,6.019999980926514,34.349998474121094
2011-10-19,68.81999969482422,5.760000228881836,33.91999816894531
2011-10-20,69.19999694824219,6.010000228881836,33.65999984741211
2011-10-21,70.05999755859375,5.869999885559082,35.11000061035156
2011-10-24,70.87000274658203,5.949999809265137,35.84000015258789
2011-10-25,69.3499984741211,5.599999904632568,35.52000045776367
2011-10-26,69.37999725341797,5.659999847412109,36.4900016784668
2011-10-27,71.55000305175781,5.829999923706055,38.0099983215332
2011-10-28,71.48999786376953,5.940000057220459,37.36000061035156
2011-10-31,70.23999786376953,5.769999980926514,37.189998626708984
